hh_id,country,hh_size
HHA10_11582,uk,4
HHA10_11583,uk,1
HHA10_11584,uk,2
HHA10_11585,uk,3
HHA10_11586,uk,2
HHA10_11587,uk,1
HHA10_11588,uk,2
HHA10_11589,uk,2
HHA10_11590,uk,6
HHA10_11591,uk,4
HHA10_11592,uk,1
HHA10_11593,uk,3
HHA10_11595,uk,3
HHA10_11597,uk,1
HHA10_11598,uk,2
HHA10_11599,uk,3
HHA10_11600,uk,10
HHA10_11601,uk,3
HHA10_11603,uk,2
HHA10_11604,uk,4
HHA10_11605,uk,2
HHA10_11606,uk,2
HHA10_11607,uk,2
HHA10_11608,uk,2
HHA10_11609,uk,3
HHA10_11611,uk,3
HHA10_11612,uk,2
HHA10_11613,uk,3
HHA10_11614,uk,1
HHA10_11615,uk,1
HHA10_11616,uk,4
HHA10_11617,uk,1
HHA10_11618,uk,1
HHA10_11619,uk,2
HHA10_11620,uk,3
HHA10_11621,uk,2
HHA10_11622,uk,1
HHA10_11623,uk,3
HHA10_11624,uk,1
HHA10_11625,uk,1
HHA10_11626,uk,2
HHA10_11627,uk,2
HHA10_11628,uk,2
HHA10_11629,uk,3
HHA10_11630,uk,3
HHA10_11631,uk,2
HHA10_11632,uk,3
HHA10_11633,uk,2
HHA10_11635,uk,2
HHA10_11636,uk,2
HHA10_11638,uk,2
HHA10_11640,uk,2
HHA10_11642,uk,1
HHA10_11643,uk,4
HHA10_11644,uk,2
HHA10_11645,uk,3
HHA10_11647,uk,2
HHA10_11648,uk,2
HHA10_11649,uk,2
HHA10_11651,uk,3
HHA10_11652,uk,2
HHA10_11653,uk,3
HHA10_11654,uk,1
HHA10_11655,uk,3
HHA10_11660,uk,3
HHA10_11661,uk,1
HHA10_11662,uk,3
HHA10_11663,uk,1
HHA10_11665,uk,3
HHA10_11666,uk,2
HHA10_11667,uk,1
HHA10_11668,uk,1
HHA10_11670,uk,2
HHA10_11671,uk,2
HHA10_11672,uk,1
HHA10_11673,uk,2
HHA10_11674,uk,1
HHA10_11675,uk,3
HHA10_11676,uk,3
HHA10_11680,uk,2
HHA10_11681,uk,3
HHA10_11682,uk,2
HHA10_11684,uk,2
HHA10_11685,uk,2
HHA10_11686,uk,2
HHA10_11688,uk,3
HHA10_11689,uk,2
HHA10_11691,uk,2
HHA10_11692,uk,3
HHA10_11693,uk,5
HHA10_11694,uk,1
HHA10_11695,uk,4
HHA10_11696,uk,2
HHA10_11699,uk,3
HHA10_11701,uk,2
HHA10_11702,uk,2
HHA10_11703,uk,4
HHA10_11704,uk,2
HHA10_11706,uk,3
HHA10_11707,uk,2
HHA10_11708,uk,2
HHA10_11709,uk,3
HHA10_11710,uk,2
HHA10_11712,uk,4
HHA10_11714,uk,4
HHA10_11715,uk,2
HHA10_11717,uk,1
HHA10_11719,uk,1
HHA10_11720,uk,2
HHA10_11721,uk,4
HHA10_11722,uk,2
HHA10_11723,uk,1
HHA10_11724,uk,1
HHA10_11725,uk,5
HHA10_11726,uk,2
HHA10_11727,uk,1
HHA10_11728,uk,4
HHA10_11729,uk,2
HHA10_11731,uk,5
HHA10_11733,uk,2
HHA10_11734,uk,1
HHA10_11735,uk,2
HHA10_11736,uk,2
HHA10_11739,uk,1
HHA10_11740,uk,3
HHA10_11742,uk,1
HHA10_11743,uk,1
HHA10_11744,uk,2
HHA10_11745,uk,1
HHA10_11746,uk,1
HHA10_11748,uk,2
HHA10_11749,uk,2
HHA10_11750,uk,2
HHA10_11754,uk,4
HHA10_11756,uk,4
HHA10_11759,uk,2
HHA10_11765,uk,2
HHA10_11766,uk,3
HHA10_11767,uk,1
HHA10_11769,uk,1
HHA10_11770,uk,5
HHA10_11771,uk,2
HHA10_11774,uk,5
HHA10_11775,uk,1
HHA10_11779,uk,2
HHA10_11782,uk,2
HHA10_11784,uk,3
HHA10_11788,uk,4
HHA10_11789,uk,2
HHA10_11790,uk,1
HHA10_11792,uk,2
HHA10_11797,uk,3
HHA10_11798,uk,2
HHA10_11799,uk,2
HHA10_11801,uk,1
HHA10_11808,uk,2
HHA10_11809,uk,1
HHA10_610360,uk,3
HHA10_610789,uk,3
HHA10_611298,uk,4
HHA10_611508,uk,3
HHA10_611679,uk,2
HHA1_10001,uk,5
HHA1_10002,uk,2
HHA1_10003,uk,2
HHA1_10004,uk,2
HHA1_10005,uk,1
HHA1_10006,uk,3
HHA1_10007,uk,1
HHA1_10008,uk,2
HHA1_10009,uk,3
HHA1_10010,uk,2
HHA1_10011,uk,2
HHA1_10012,uk,1
HHA1_10013,uk,3
HHA1_10014,uk,1
HHA1_10015,uk,3
HHA1_10016,uk,3
HHA1_10017,uk,3
HHA1_10018,uk,2
HHA1_10019,uk,3
HHA1_10020,uk,2
HHA1_10021,uk,1
HHA1_10022,uk,1
HHA1_10023,uk,2
HHA1_10024,uk,1
HHA1_10025,uk,1
HHA1_10026,uk,4
HHA1_10027,uk,3
HHA1_10028,uk,2
HHA1_10029,uk,4
HHA1_10030,uk,4
HHA1_10031,uk,4
HHA1_10032,uk,3
HHA1_10033,uk,3
HHA1_10034,uk,3
HHA1_10035,uk,3
HHA1_10036,uk,1
HHA1_10037,uk,2
HHA1_10038,uk,5
HHA1_10039,uk,4
HHA1_10040,uk,5
HHA1_10041,uk,2
HHA1_10042,uk,2
HHA1_10043,uk,2
HHA1_10044,uk,2
HHA1_10045,uk,2
HHA1_10046,uk,2
HHA1_10047,uk,2
HHA1_10048,uk,2
HHA1_10049,uk,2
HHA1_10050,uk,1
HHA1_10051,uk,2
HHA1_10052,uk,3
HHA1_10053,uk,4
HHA1_10054,uk,2
HHA1_10055,uk,1
HHA1_10056,uk,3
HHA1_10057,uk,1
HHA1_10058,uk,3
HHA1_10059,uk,2
HHA1_10060,uk,4
HHA1_10061,uk,3
HHA1_10062,uk,4
HHA1_10063,uk,1
HHA1_10064,uk,2
HHA1_10065,uk,4
HHA1_10066,uk,3
HHA1_10067,uk,1
HHA1_10068,uk,2
HHA1_10069,uk,3
HHA1_10070,uk,3
HHA1_10071,uk,2
HHA1_10072,uk,4
HHA1_10073,uk,2
HHA1_10074,uk,1
HHA1_10075,uk,1
HHA1_10076,uk,3
HHA1_10077,uk,4
HHA1_10078,uk,2
HHA1_10079,uk,1
HHA1_10080,uk,1
HHA1_10081,uk,3
HHA1_10082,uk,2
HHA1_10083,uk,1
HHA1_10084,uk,2
HHA1_10085,uk,2
HHA1_10086,uk,2
HHA1_10087,uk,4
HHA1_10088,uk,1
HHA1_10089,uk,2
HHA1_10090,uk,2
HHA1_10091,uk,2
HHA1_10092,uk,1
HHA1_10093,uk,2
HHA1_10094,uk,1
HHA1_10095,uk,1
HHA1_10096,uk,3
HHA1_10097,uk,2
HHA1_10098,uk,3
HHA1_10099,uk,2
HHA1_10100,uk,4
HHA1_10101,uk,1
HHA1_10102,uk,2
HHA1_10103,uk,3
HHA1_10104,uk,5
HHA1_10105,uk,2
HHA1_10106,uk,3
HHA1_10107,uk,1
HHA1_10108,uk,3
HHA1_10109,uk,1
HHA1_10110,uk,1
HHA1_10111,uk,3
HHA1_10112,uk,4
HHA1_10113,uk,1
HHA1_10114,uk,4
HHA1_10115,uk,2
HHA1_10116,uk,1
HHA1_10117,uk,3
HHA1_10118,uk,2
HHA1_10119,uk,3
HHA1_10120,uk,1
HHA1_10121,uk,3
HHA1_10122,uk,3
HHA1_10123,uk,2
HHA1_10124,uk,3
HHA1_10125,uk,1
HHA1_10126,uk,2
HHA1_10127,uk,2
HHA1_10128,uk,1
HHA1_10129,uk,1
HHA1_10130,uk,4
HHA1_10131,uk,2
HHA1_10132,uk,2
HHA1_10133,uk,2
HHA1_10134,uk,3
HHA1_10135,uk,1
HHA1_10136,uk,2
HHA1_10137,uk,3
HHA1_10138,uk,2
HHA1_10139,uk,3
HHA1_10140,uk,2
HHA1_10141,uk,2
HHA1_10142,uk,5
HHA1_10143,uk,3
HHA1_10144,uk,2
HHA1_10145,uk,2
HHA1_10146,uk,1
HHA1_10147,uk,1
HHA1_10148,uk,5
HHA1_10149,uk,3
HHA1_10150,uk,2
HHA1_10151,uk,2
HHA1_10152,uk,3
HHA1_10153,uk,2
HHA1_10154,uk,1
HHA1_10155,uk,1
HHA1_10156,uk,3
HHA1_10157,uk,2
HHA1_10158,uk,1
HHA1_10159,uk,1
HHA1_10160,uk,4
HHA1_10161,uk,1
HHA1_10162,uk,4
HHA1_10163,uk,2
HHA1_10164,uk,2
HHA1_10165,uk,2
HHA1_10166,uk,2
HHA1_10167,uk,4
HHA1_10168,uk,2
HHA1_10169,uk,1
HHA1_10170,uk,2
HHA1_10171,uk,3
HHA1_10172,uk,2
HHA1_10173,uk,2
HHA1_10174,uk,5
HHA1_10175,uk,2
HHA1_10176,uk,2
HHA1_10177,uk,3
HHA1_10178,uk,4
HHA1_10179,uk,2
HHA1_10180,uk,4
HHA1_10181,uk,2
HHA1_10182,uk,2
HHA1_10183,uk,2
HHA1_10184,uk,2
HHA1_10185,uk,4
HHA1_10186,uk,1
HHA1_10187,uk,4
HHA1_10188,uk,5
HHA1_10189,uk,3
HHA1_10190,uk,5
HHA1_10191,uk,1
HHA1_10192,uk,4
HHA1_10193,uk,2
HHA1_10194,uk,2
HHA1_10195,uk,3
HHA1_10196,uk,3
HHA1_10197,uk,5
HHA1_10198,uk,3
HHA1_10199,uk,1
HHA1_10200,uk,1
HHA1_10201,uk,2
HHA1_10202,uk,2
HHA1_10203,uk,1
HHA1_10204,uk,6
HHA1_10205,uk,1
HHA1_10206,uk,4
HHA1_10207,uk,4
HHA1_10208,uk,6
HHA1_10209,uk,3
HHA1_10210,uk,1
HHA1_10211,uk,2
HHA1_10212,uk,4
HHA1_10213,uk,4
HHA1_10214,uk,1
HHA1_10215,uk,3
HHA1_10216,uk,3
HHA1_10217,uk,1
HHA1_10218,uk,2
HHA1_10219,uk,4
HHA1_10220,uk,2
HHA1_10221,uk,2
HHA1_10222,uk,1
HHA1_10223,uk,3
HHA1_10224,uk,2
HHA1_10225,uk,2
HHA1_10226,uk,2
HHA1_10227,uk,3
HHA1_10228,uk,1
HHA1_10229,uk,4
HHA1_10230,uk,2
HHA1_10231,uk,5
HHA1_10232,uk,3
HHA1_10233,uk,5
HHA1_10234,uk,2
HHA1_10235,uk,5
HHA1_10236,uk,2
HHA1_10237,uk,3
HHA1_10238,uk,2
HHA1_10239,uk,2
HHA1_10240,uk,1
HHA1_10241,uk,2
HHA1_10242,uk,4
HHA1_10243,uk,3
HHA1_10244,uk,2
HHA1_10245,uk,2
HHA1_10246,uk,4
HHA1_10247,uk,6
HHA1_10248,uk,2
HHA1_10249,uk,3
HHA1_10250,uk,4
HHA1_10251,uk,3
HHA1_10252,uk,3
HHA1_10253,uk,3
HHA1_10254,uk,3
HHA1_10255,uk,3
HHA1_10256,uk,4
HHA1_10257,uk,2
HHA1_10258,uk,1
HHA1_10259,uk,4
HHA1_10260,uk,4
HHA1_10261,uk,2
HHA1_10262,uk,2
HHA1_10263,uk,3
HHA1_10264,uk,1
HHA1_10265,uk,1
HHA1_10266,uk,3
HHA1_10267,uk,1
HHA1_10268,uk,4
HHA1_10269,uk,2
HHA1_10270,uk,1
HHA1_10271,uk,3
HHA1_10272,uk,1
HHA1_10273,uk,3
HHA1_10274,uk,2
HHA1_10275,uk,5
HHA1_10276,uk,2
HHA1_10277,uk,4
HHA1_10278,uk,2
HHA1_10279,uk,3
HHA1_10280,uk,2
HHA1_10281,uk,2
HHA1_10282,uk,3
HHA1_10283,uk,4
HHA1_10284,uk,2
HHA1_10285,uk,3
HHA1_10286,uk,4
HHA1_10287,uk,4
HHA1_10288,uk,4
HHA1_10289,uk,3
HHA1_10290,uk,1
HHA1_10291,uk,3
HHA1_10292,uk,1
HHA1_10293,uk,4
HHA1_10294,uk,3
HHA1_10295,uk,2
HHA1_10296,uk,1
HHA1_10297,uk,2
HHA1_10298,uk,2
HHA1_10299,uk,2
HHA1_10300,uk,5
HHA1_10301,uk,4
HHA1_10302,uk,5
HHA1_10303,uk,3
HHA1_10304,uk,5
HHA1_10305,uk,3
HHA1_10306,uk,3
HHA1_10307,uk,2
HHA1_10308,uk,2
HHA1_10309,uk,2
HHA1_10310,uk,4
HHA1_10311,uk,2
HHA1_10312,uk,5
HHA1_10313,uk,3
HHA1_10314,uk,3
HHA1_10315,uk,1
HHA1_10316,uk,2
HHA1_10317,uk,2
HHA1_10318,uk,5
HHA1_10319,uk,3
HHA1_10320,uk,4
HHA1_10321,uk,1
HHA1_10322,uk,1
HHA1_10323,uk,2
HHA1_10324,uk,1
HHA1_10325,uk,3
HHA1_10326,uk,2
HHA1_10327,uk,2
HHA1_10328,uk,1
HHA1_10329,uk,3
HHA1_10330,uk,3
HHA1_10331,uk,4
HHA1_10332,uk,2
HHA1_10333,uk,1
HHA1_10334,uk,2
HHA1_10335,uk,2
HHA1_10336,uk,4
HHA1_10337,uk,4
HHA1_10338,uk,2
HHA1_10339,uk,4
HHA1_10340,uk,4
HHA1_10341,uk,3
HHA1_10342,uk,2
HHA1_10343,uk,1
HHA1_10344,uk,4
HHA1_10345,uk,1
HHA1_10346,uk,2
HHA1_10347,uk,4
HHA1_10348,uk,2
HHA1_10349,uk,2
HHA1_10350,uk,3
HHA1_10351,uk,2
HHA1_10352,uk,2
HHA1_10353,uk,2
HHA1_10354,uk,2
HHA1_10355,uk,5
HHA1_10356,uk,3
HHA1_10357,uk,4
HHA1_10358,uk,3
HHA1_10359,uk,6
HHA1_10360,uk,3
HHA1_10361,uk,1
HHA1_10362,uk,1
HHA1_10363,uk,4
HHA1_10364,uk,1
HHA1_10365,uk,6
HHA1_10366,uk,6
HHA1_10367,uk,2
HHA1_10368,uk,2
HHA1_10369,uk,3
HHA1_10370,uk,4
HHA1_10371,uk,2
HHA1_10372,uk,4
HHA1_10373,uk,2
HHA1_10374,uk,1
HHA1_10375,uk,2
HHA1_10376,uk,2
HHA1_10377,uk,2
HHA1_10378,uk,6
HHA1_10379,uk,3
HHA1_10380,uk,2
HHA1_10381,uk,4
HHA1_10382,uk,3
HHA1_10383,uk,5
HHA1_10384,uk,2
HHA1_10385,uk,2
HHA1_10386,uk,3
HHA1_10387,uk,2
HHA1_10388,uk,4
HHA1_10389,uk,5
HHA1_10390,uk,2
HHA1_10391,uk,2
HHA1_10392,uk,3
HHA1_10393,uk,4
HHA1_10394,uk,3
HHA1_10395,uk,4
HHA1_10396,uk,1
HHA1_10397,uk,2
HHA1_10398,uk,3
HHA1_10399,uk,3
HHA1_10400,uk,1
HHA1_10401,uk,2
HHA1_10402,uk,2
HHA1_10403,uk,3
HHA1_10404,uk,2
HHA1_10405,uk,4
HHA1_10406,uk,2
HHA1_10407,uk,3
HHA1_10408,uk,3
HHA1_10409,uk,2
HHA1_10410,uk,4
HHA1_10411,uk,2
HHA1_10412,uk,5
HHA1_10413,uk,4
HHA1_10414,uk,3
HHA1_10415,uk,2
HHA1_10416,uk,2
HHA1_10417,uk,2
HHA1_10418,uk,1
HHA1_10419,uk,3
HHA1_10420,uk,3
HHA1_10421,uk,3
HHA1_10422,uk,2
HHA1_10423,uk,2
HHA1_10424,uk,3
HHA1_10425,uk,1
HHA1_10426,uk,3
HHA1_10427,uk,4
HHA1_10428,uk,1
HHA1_10429,uk,3
HHA1_10430,uk,2
HHA1_10431,uk,5
HHA1_10432,uk,3
HHA1_10433,uk,5
HHA1_10434,uk,3
HHA1_10435,uk,5
HHA1_10436,uk,2
HHA1_10437,uk,5
HHA1_10438,uk,4
HHA1_10439,uk,2
HHA1_10440,uk,3
HHA1_10441,uk,3
HHA1_10442,uk,5
HHA1_10443,uk,2
HHA1_10444,uk,2
HHA1_10445,uk,1
HHA1_10446,uk,2
HHA1_10447,uk,4
HHA1_10448,uk,4
HHA1_10449,uk,2
HHA1_10450,uk,6
HHA1_10451,uk,3
HHA1_10452,uk,2
HHA1_10453,uk,1
HHA1_10454,uk,4
HHA1_10455,uk,3
HHA1_10456,uk,5
HHA1_10457,uk,4
HHA1_10458,uk,1
HHA1_10459,uk,1
HHA1_10460,uk,3
HHA1_10461,uk,4
HHA1_10462,uk,4
HHA1_10463,uk,4
HHA1_10464,uk,2
HHA1_10465,uk,3
HHA1_10466,uk,3
HHA1_10467,uk,3
HHA1_10468,uk,2
HHA1_10469,uk,1
HHA1_10470,uk,5
HHA1_10471,uk,1
HHA1_10472,uk,4
HHA1_10473,uk,2
HHA1_10474,uk,2
HHA1_10475,uk,1
HHA1_10476,uk,3
HHA1_10477,uk,2
HHA1_10478,uk,3
HHA1_10479,uk,4
HHA1_10480,uk,3
HHA1_10481,uk,1
HHA1_10482,uk,3
HHA1_10483,uk,4
HHA1_10484,uk,1
HHA1_10485,uk,6
HHA1_10486,uk,4
HHA1_10487,uk,3
HHA1_10488,uk,3
HHA1_10489,uk,2
HHA1_10490,uk,2
HHA1_10491,uk,3
HHA1_10492,uk,2
HHA1_10493,uk,3
HHA1_10494,uk,4
HHA1_10495,uk,2
HHA1_10496,uk,3
HHA1_10497,uk,3
HHA1_10498,uk,3
HHA1_10499,uk,4
HHA1_10500,uk,2
HHA1_10501,uk,1
HHA1_10502,uk,3
HHA1_10503,uk,2
HHA1_10504,uk,2
HHA1_10505,uk,3
HHA1_10506,uk,3
HHA1_10507,uk,4
HHA1_10508,uk,3
HHA1_10509,uk,2
HHA1_10510,uk,2
HHA1_10511,uk,4
HHA1_10512,uk,3
HHA1_10513,uk,3
HHA1_10514,uk,4
HHA1_10515,uk,7
HHA1_10516,uk,3
HHA1_10517,uk,6
HHA1_10518,uk,2
HHA1_10519,uk,1
HHA1_10520,uk,2
HHA1_10521,uk,5
HHA1_10522,uk,2
HHA1_10523,uk,3
HHA1_10524,uk,2
HHA1_10525,uk,4
HHA1_10526,uk,5
HHA1_10527,uk,3
HHA1_10528,uk,1
HHA1_10529,uk,1
HHA1_10530,uk,3
HHA1_10531,uk,3
HHA1_10532,uk,2
HHA1_10533,uk,5
HHA1_10534,uk,3
HHA1_10535,uk,2
HHA1_10536,uk,4
HHA1_10537,uk,2
HHA1_10538,uk,3
HHA1_10539,uk,2
HHA1_10540,uk,5
HHA1_10541,uk,2
HHA1_10542,uk,2
HHA1_10543,uk,2
HHA1_10544,uk,3
HHA1_10545,uk,4
HHA1_10546,uk,1
HHA1_10547,uk,4
HHA1_10548,uk,2
HHA1_10549,uk,4
HHA1_10550,uk,3
HHA1_10551,uk,4
HHA1_10552,uk,3
HHA1_10553,uk,4
HHA1_10554,uk,5
HHA1_10555,uk,4
HHA1_10556,uk,5
HHA1_10557,uk,2
HHA1_10558,uk,5
HHA1_10559,uk,5
HHA1_10560,uk,2
HHA1_10561,uk,3
HHA1_10562,uk,3
HHA1_10563,uk,6
HHA1_10564,uk,8
HHA1_10565,uk,4
HHA1_10566,uk,3
HHA1_10567,uk,2
HHA1_10568,uk,6
HHA1_10569,uk,3
HHA1_10570,uk,2
HHA1_10571,uk,3
HHA1_10572,uk,3
HHA1_10573,uk,5
HHA1_10574,uk,1
HHA1_10575,uk,4
HHA1_10576,uk,4
HHA1_10577,uk,5
HHA1_10578,uk,2
HHA1_10579,uk,4
HHA1_10580,uk,3
HHA1_10581,uk,2
HHA1_10582,uk,2
HHA1_10583,uk,2
HHA1_10584,uk,3
HHA1_10585,uk,3
HHA1_10586,uk,2
HHA1_10587,uk,2
HHA1_10588,uk,3
HHA1_10589,uk,2
HHA1_10590,uk,2
HHA1_10591,uk,1
HHA1_10592,uk,5
HHA1_10593,uk,6
HHA1_10594,uk,3
HHA1_10595,uk,4
HHA1_10596,uk,3
HHA1_10597,uk,7
HHA1_10598,uk,3
HHA1_10599,uk,1
HHA1_10600,uk,2
HHA1_10601,uk,4
HHA1_10602,uk,2
HHA1_10603,uk,4
HHA1_10604,uk,3
HHA1_10605,uk,4
HHA1_10606,uk,4
HHA1_10607,uk,2
HHA1_10608,uk,4
HHA1_10609,uk,2
HHA1_10610,uk,3
HHA1_10611,uk,3
HHA1_10612,uk,3
HHA1_10613,uk,5
HHA1_10614,uk,1
HHA1_10615,uk,3
HHA1_10616,uk,2
HHA1_10617,uk,1
HHA1_10618,uk,1
HHA1_10619,uk,2
HHA1_10620,uk,1
HHA1_10621,uk,3
HHA1_10622,uk,3
HHA1_10623,uk,2
HHA1_10624,uk,3
HHA1_10625,uk,4
HHA1_10626,uk,4
HHA1_10627,uk,5
HHA1_10628,uk,3
HHA1_10629,uk,3
HHA1_10630,uk,2
HHA1_10631,uk,4
HHA1_10632,uk,2
HHA1_10633,uk,4
HHA1_10634,uk,6
HHA1_10635,uk,6
HHA1_10636,uk,4
HHA1_10637,uk,2
HHA1_10638,uk,6
HHA1_10639,uk,2
HHA1_10640,uk,2
HHA1_10641,uk,2
HHA1_10642,uk,3
HHA1_10643,uk,1
HHA1_10644,uk,3
HHA1_10645,uk,5
HHA1_10646,uk,2
HHA1_10647,uk,10
HHA1_10648,uk,2
HHA1_10649,uk,2
HHA1_10650,uk,3
HHA1_10651,uk,4
HHA1_10652,uk,6
HHA1_10653,uk,7
HHA1_10654,uk,4
HHA1_10655,uk,6
HHA1_10656,uk,2
HHA1_10657,uk,6
HHA1_10658,uk,4
HHA1_10659,uk,3
HHA1_10660,uk,3
HHA1_10661,uk,3
HHA1_10662,uk,3
HHA1_10663,uk,5
HHA1_10664,uk,1
HHA1_10665,uk,2
HHA1_10666,uk,7
HHA1_10667,uk,4
HHA1_10668,uk,8
HHA1_10669,uk,1
HHA1_10670,uk,2
HHA1_10671,uk,2
HHA1_10672,uk,3
HHA1_10673,uk,5
HHA1_10674,uk,3
HHA1_10675,uk,2
HHA1_10676,uk,2
HHA1_10677,uk,1
HHA1_10678,uk,7
HHA1_10679,uk,2
HHA1_10680,uk,2
HHA1_10681,uk,2
HHA1_10682,uk,2
HHA1_10683,uk,1
HHA1_10684,uk,3
HHA1_10685,uk,2
HHA1_10686,uk,5
HHA1_10687,uk,3
HHA1_10688,uk,2
HHA1_10689,uk,2
HHA1_10690,uk,5
HHA1_10691,uk,2
HHA1_10692,uk,4
HHA1_10693,uk,3
HHA1_10694,uk,4
HHA1_10695,uk,3
HHA1_10696,uk,2
HHA1_10697,uk,5
HHA1_10698,uk,3
HHA1_10699,uk,3
HHA1_10700,uk,3
HHA1_10701,uk,4
HHA1_10702,uk,2
HHA1_10703,uk,3
HHA1_10705,uk,1
HHA1_10706,uk,2
HHA1_10707,uk,2
HHA1_10708,uk,3
HHA1_10709,uk,2
HHA1_10710,uk,2
HHA1_10711,uk,2
HHA1_10712,uk,2
HHA1_10713,uk,2
HHA1_10714,uk,4
HHA1_10715,uk,2
HHA1_10716,uk,1
HHA1_10717,uk,3
HHA1_10718,uk,2
HHA1_10719,uk,2
HHA1_10720,uk,6
HHA1_10721,uk,5
HHA1_10722,uk,2
HHA1_10723,uk,2
HHA1_10724,uk,2
HHA1_10725,uk,3
HHA1_10726,uk,1
HHA1_10727,uk,2
HHA1_10728,uk,5
HHA1_10729,uk,4
HHA1_10730,uk,3
HHA1_10731,uk,2
HHA1_10732,uk,1
HHA1_10733,uk,2
HHA1_10734,uk,3
HHA1_10735,uk,3
HHA1_10736,uk,1
HHA1_10737,uk,3
HHA1_10738,uk,2
HHA1_10739,uk,2
HHA1_10740,uk,2
HHA1_10741,uk,2
HHA1_10742,uk,3
HHA1_10743,uk,2
HHA1_10744,uk,2
HHA1_10745,uk,2
HHA1_10746,uk,2
HHA1_10747,uk,1
HHA1_10748,uk,3
HHA1_10749,uk,1
HHA1_10750,uk,3
HHA1_10751,uk,5
HHA1_10752,uk,4
HHA1_10753,uk,2
HHA1_10754,uk,3
HHA1_10755,uk,3
HHA1_10756,uk,1
HHA1_10757,uk,2
HHA1_10758,uk,3
HHA1_10759,uk,3
HHA1_10760,uk,2
HHA1_10761,uk,2
HHA1_10762,uk,3
HHA1_10763,uk,2
HHA1_10764,uk,1
HHA1_10765,uk,2
HHA1_10766,uk,3
HHA1_10767,uk,2
HHA1_10768,uk,3
HHA1_10769,uk,1
HHA1_10770,uk,1
HHA1_10771,uk,2
HHA1_10772,uk,8
HHA1_10773,uk,7
HHA1_10774,uk,3
HHA1_10775,uk,2
HHA1_10776,uk,4
HHA1_10777,uk,2
HHA1_10778,uk,3
HHA1_10779,uk,3
HHA1_10780,uk,3
HHA1_10781,uk,3
HHA1_10782,uk,4
HHA1_10783,uk,3
HHA1_10784,uk,2
HHA1_10785,uk,3
HHA1_10786,uk,3
HHA1_10787,uk,1
HHA1_10788,uk,3
HHA1_10789,uk,3
HHA1_10790,uk,2
HHA1_10791,uk,6
HHA1_10792,uk,3
HHA1_10793,uk,5
HHA1_10794,uk,4
HHA1_10795,uk,5
HHA1_10796,uk,3
HHA1_10797,uk,3
HHA1_10798,uk,5
HHA1_10799,uk,2
HHA1_10800,uk,1
HHA1_10801,uk,1
HHA1_10802,uk,4
HHA1_10803,uk,4
HHA1_10804,uk,2
HHA1_10805,uk,3
HHA1_10806,uk,3
HHA1_10807,uk,4
HHA1_10808,uk,1
HHA1_10809,uk,1
HHA1_10810,uk,4
HHA1_10811,uk,3
HHA1_10812,uk,3
HHA1_10813,uk,2
HHA1_10814,uk,2
HHA1_10815,uk,3
HHA1_10816,uk,3
HHA1_10817,uk,3
HHA1_10818,uk,4
HHA1_10819,uk,3
HHA1_10820,uk,2
HHA1_10821,uk,4
HHA1_10822,uk,4
HHA1_10823,uk,2
HHA1_10824,uk,2
HHA1_10825,uk,3
HHA1_10826,uk,4
HHA1_10827,uk,5
HHA1_10828,uk,4
HHA1_10829,uk,3
HHA1_10830,uk,2
HHA1_10831,uk,4
HHA1_10832,uk,3
HHA1_10833,uk,3
HHA1_10834,uk,4
HHA1_10835,uk,2
HHA1_10836,uk,3
HHA1_10837,uk,2
HHA1_10838,uk,2
HHA1_10839,uk,3
HHA1_10840,uk,2
HHA1_10841,uk,5
HHA1_10842,uk,1
HHA1_10843,uk,4
HHA1_10844,uk,3
HHA1_10845,uk,3
HHA1_10846,uk,4
HHA1_10847,uk,2
HHA1_10848,uk,1
HHA1_10849,uk,2
HHA1_10850,uk,2
HHA1_10851,uk,3
HHA1_10852,uk,2
HHA1_10853,uk,4
HHA1_10854,uk,1
HHA1_10855,uk,3
HHA1_10856,uk,2
HHA1_10857,uk,4
HHA1_10858,uk,3
HHA1_10859,uk,4
HHA1_10860,uk,2
HHA1_10861,uk,2
HHA1_10862,uk,4
HHA1_10863,uk,3
HHA1_10864,uk,1
HHA1_10865,uk,3
HHA1_10866,uk,2
HHA1_10867,uk,7
HHA1_10868,uk,2
HHA1_10869,uk,3
HHA1_10870,uk,1
HHA1_10871,uk,2
HHA1_10872,uk,2
HHA1_10873,uk,2
HHA1_10874,uk,1
HHA1_10875,uk,2
HHA1_10876,uk,4
HHA1_10877,uk,3
HHA1_10878,uk,3
HHA1_10879,uk,2
HHA1_10880,uk,3
HHA1_10881,uk,1
HHA1_10882,uk,1
HHA1_10883,uk,4
HHA1_10884,uk,6
HHA1_10885,uk,2
HHA1_10886,uk,5
HHA1_10887,uk,2
HHA1_10888,uk,2
HHA1_10889,uk,1
HHA1_10890,uk,3
HHA1_10891,uk,5
HHA1_10892,uk,5
HHA1_10893,uk,2
HHA1_10894,uk,4
HHA1_10895,uk,2
HHA1_10896,uk,3
HHA1_10897,uk,3
HHA1_10898,uk,3
HHA1_10899,uk,2
HHA1_10900,uk,2
HHA1_10901,uk,4
HHA1_10902,uk,1
HHA1_10903,uk,3
HHA1_10904,uk,4
HHA1_10905,uk,5
HHA1_10906,uk,3
HHA1_10907,uk,1
HHA1_10908,uk,2
HHA1_10909,uk,4
HHA1_10910,uk,5
HHA1_10911,uk,3
HHA1_10912,uk,7
HHA1_10913,uk,2
HHA1_10914,uk,4
HHA1_10915,uk,2
