"part_id","hh_id","part_age","part_gender"
"A1_10695","HHA1_10695","67","M"
"A1_10696","HHA1_10696","60","M"
"A1_10697","HHA1_10697","53","M"
"A1_10698","HHA1_10698","34","F"
"A1_10699","HHA1_10699","75","F"
"A1_10700","HHA1_10700","61","F"
"A1_10701","HHA1_10701","71","F"
"A1_10702","HHA1_10702","51","F"
"A1_10703","HHA1_10703","54","F"
"A1_10705","HHA1_10705","53","M"
"A1_10706","HHA1_10706","62","M"
"A1_10707","HHA1_10707","37","F"
"A1_10708","HHA1_10708","55","M"
"A1_10709","HHA1_10709","34","F"
"A1_10710","HHA1_10710","34","F"
"A1_10711","HHA1_10711","66","M"
"A1_10712","HHA1_10712","71","M"
"A1_10713","HHA1_10713","44","M"
"A1_10714","HHA1_10714","64","F"
"A1_10715","HHA1_10715","62","F"
"A1_10716","HHA1_10716","76","M"
"A1_10717","HHA1_10717","65","F"
"A1_10718","HHA1_10718","56","M"
"A1_10719","HHA1_10719","43","M"
"A1_10720","HHA1_10720","55","F"
"A1_10721","HHA1_10721","55","F"
"A1_10722","HHA1_10722","51","F"
"A1_10723","HHA1_10723","34","M"
"A1_10724","HHA1_10724","41","F"
"A1_10725","HHA1_10725","53","F"
"A1_10726","HHA1_10726","67","M"
"A1_10727","HHA1_10727","69","F"
"A1_10728","HHA1_10728","35","M"
"A1_10729","HHA1_10729","66","M"
"A1_10730","HHA1_10730","30","M"
"A1_10731","HHA1_10731","52","F"
"A1_10732","HHA1_10732","48","F"
"A1_10733","HHA1_10733","65","M"
"A1_10734","HHA1_10734","28","F"
"A1_10735","HHA1_10735","29","F"
"A1_10736","HHA1_10736","38","F"
"A1_10737","HHA1_10737","65","M"
"A1_10738","HHA1_10738","60","F"
"A1_10739","HHA1_10739","50","M"
"A1_10740","HHA1_10740","64","M"
"A1_10741","HHA1_10741","67","F"
"A1_10742","HHA1_10742","53","F"
"A1_10743","HHA1_10743","30","M"
"A1_10744","HHA1_10744","58","M"
"A1_10745","HHA1_10745","52","M"
"A1_10746","HHA1_10746","49","M"
"A1_10747","HHA1_10747","70","F"
"A1_10748","HHA1_10748","63","M"
"A1_10749","HHA1_10749","73","F"
"A1_10750","HHA1_10750","49","F"
"A1_10751","HHA1_10751","42","F"
"A1_10752","HHA1_10752","53","F"
"A1_10753","HHA1_10753","51","M"
"A1_10754","HHA1_10754","48","F"
"A1_10755","HHA1_10755","31","F"
"A1_10756","HHA1_10756","55","F"
"A1_10757","HHA1_10757","69","F"
"A1_10758","HHA1_10758","70","M"
"A1_10759","HHA1_10759","56","F"
"A1_10760","HHA1_10760","54","M"
"A1_10761","HHA1_10761","59","F"
"A1_10762","HHA1_10762","56","F"
"A1_10763","HHA1_10763","49","F"
"A1_10764","HHA1_10764","71","M"
"A1_10765","HHA1_10765","68","F"
"A1_10766","HHA1_10766","48","M"
"A1_10767","HHA1_10767","67","M"
"A1_10768","HHA1_10768","34","F"
"A1_10769","HHA1_10769","54","F"
"A1_10770","HHA1_10770","60","F"
"A1_10771","HHA1_10771","62","M"
"A1_10772","HHA1_10772","40","F"
"A1_10773","HHA1_10773","36","M"
"A1_10774","HHA1_10774","50","F"
"A1_10775","HHA1_10775","74","F"
"A1_10776","HHA1_10776","42","M"
"A1_10777","HHA1_10777","61","M"
"A1_10778","HHA1_10778","44","F"
"A1_10779","HHA1_10779","41","M"
"A1_10780","HHA1_10780","23","F"
"A1_10781","HHA1_10781","74","F"
"A1_10782","HHA1_10782","53","M"
"A1_10783","HHA1_10783","58","M"
"A1_10784","HHA1_10784","64","M"
"A1_10785","HHA1_10785","50","M"
"A1_10786","HHA1_10786","58","F"
"A1_10787","HHA1_10787","32","M"
"A1_10788","HHA1_10788","51","F"
"A1_10789","HHA1_10789","75","M"
"A1_10790","HHA1_10790","32","F"
"A1_10791","HHA1_10791","54","M"
"A1_10792","HHA1_10792","65","F"
"A1_10793","HHA1_10793","39","F"
"A1_10794","HHA1_10794","33","F"
"A1_10795","HHA1_10795","47","M"
"A1_10796","HHA1_10796","59","M"
"A1_10797","HHA1_10797","67","M"
"A1_10798","HHA1_10798","41","F"
"A1_10799","HHA1_10799","28","F"
"A1_10800","HHA1_10800","34","M"
"A1_10801","HHA1_10801","66","M"
"A1_10802","HHA1_10802","33","M"
"A1_10803","HHA1_10803","32","M"
"A1_10804","HHA1_10804","43","M"
"A1_10805","HHA1_10805","22","F"
"A1_10806","HHA1_10806","48","F"
"A1_10807","HHA1_10807","45","F"
"A1_10808","HHA1_10808","70","M"
"A1_10809","HHA1_10809","65","F"
"A1_10810","HHA1_10810","66","M"
"A1_10811","HHA1_10811","67","M"
"A1_10812","HHA1_10812","26","F"
"A1_10813","HHA1_10813","36","M"
"A1_10814","HHA1_10814","70","M"
"A1_10815","HHA1_10815","24","F"
"A1_10816","HHA1_10816","39","M"
"A1_10817","HHA1_10817","44","F"
"A1_10818","HHA1_10818","28","M"
"A1_10819","HHA1_10819","33","M"
"A1_10820","HHA1_10820","66","M"
"A1_10821","HHA1_10821","38","F"
"A1_10822","HHA1_10822","51","M"
"A1_10823","HHA1_10823","37","F"
"A1_10824","HHA1_10824","60","F"
"A1_10825","HHA1_10825","52","F"
"A1_10826","HHA1_10826","53","M"
"A1_10827","HHA1_10827","34","F"
"A1_10828","HHA1_10828","39","F"
"A1_10829","HHA1_10829","66","M"
"A1_10830","HHA1_10830","46","F"
"A1_10831","HHA1_10831","52","M"
"A1_10832","HHA1_10832","61","F"
"A1_10833","HHA1_10833","61","F"
"A1_10834","HHA1_10834","52","M"
"A1_10835","HHA1_10835","66","F"
"A1_10836","HHA1_10836","68","M"
"A1_10837","HHA1_10837","31","M"
"A1_10838","HHA1_10838","46","M"
"A1_10839","HHA1_10839","51","M"
"A1_10840","HHA1_10840","42","M"
"A1_10841","HHA1_10841","34","M"
"A1_10842","HHA1_10842","66","M"
"A1_10843","HHA1_10843","47","F"
"A1_10844","HHA1_10844","62","M"
"A1_10845","HHA1_10845","50","M"
"A1_10846","HHA1_10846","22","F"
"A1_10847","HHA1_10847","78","M"
"A1_10848","HHA1_10848","39","M"
"A1_10849","HHA1_10849","50","F"
"A1_10850","HHA1_10850","64","M"
"A1_10851","HHA1_10851","35","M"
"A1_10852","HHA1_10852","34","F"
"A1_10853","HHA1_10853","22","F"
"A1_10854","HHA1_10854","32","F"
"A1_10855","HHA1_10855","64","M"
"A1_10856","HHA1_10856","67","M"
"A1_10857","HHA1_10857","55","F"
"A1_10858","HHA1_10858","32","M"
"A1_10859","HHA1_10859","50","M"
"A1_10860","HHA1_10860","64","F"
"A1_10861","HHA1_10861","57","F"
"A1_10862","HHA1_10862","38","M"
"A1_10863","HHA1_10863","47","M"
"A1_10864","HHA1_10864","41","F"
"A1_10865","HHA1_10865","40","M"
"A1_10866","HHA1_10866","64","M"
"A1_10867","HHA1_10867","42","M"
"A1_10868","HHA1_10868","50","M"
"A1_10869","HHA1_10869","25","M"
"A1_10870","HHA1_10870","56","M"
"A1_10871","HHA1_10871","49","M"
"A1_10872","HHA1_10872","28","F"
"A1_10873","HHA1_10873","49","F"
"A1_10874","HHA1_10874","60","M"
"A1_10875","HHA1_10875","26","F"
"A1_10876","HHA1_10876","34","F"
"A1_10877","HHA1_10877","36","F"
"A1_10878","HHA1_10878","41","F"
"A1_10879","HHA1_10879","36","M"
"A1_10880","HHA1_10880","69","M"
"A1_10881","HHA1_10881","66","M"
"A1_10882","HHA1_10882","35","M"
"A1_10883","HHA1_10883","57","M"
"A1_10884","HHA1_10884","36","F"
"A1_10885","HHA1_10885","36","M"
"A1_10886","HHA1_10886","54","F"
"A1_10887","HHA1_10887","63","F"
"A1_10888","HHA1_10888","26","F"
"A1_10889","HHA1_10889","49","M"
"A1_10890","HHA1_10890","68","M"
"A1_10891","HHA1_10891","57","F"
"A1_10892","HHA1_10892","21","F"
"A1_10893","HHA1_10893","33","F"
"A1_10894","HHA1_10894","40","M"
"A1_10895","HHA1_10895","38","M"
"A1_10896","HHA1_10896","34","M"
"A1_10897","HHA1_10897","38","F"
"A1_10898","HHA1_10898","30","M"
"A1_10899","HHA1_10899","39","F"
"A1_10900","HHA1_10900","30","M"
"A1_10901","HHA1_10901","34","M"
"A1_10902","HHA1_10902","29","M"
"A1_10903","HHA1_10903","64","M"
"A1_10904","HHA1_10904","22","F"
"A1_10905","HHA1_10905","45","F"
"A1_10906","HHA1_10906","58","F"
"A1_10907","HHA1_10907","55","M"
"A1_10908","HHA1_10908","30","F"
"A1_10909","HHA1_10909","37","F"
"A1_10910","HHA1_10910","47","F"
"A1_10911","HHA1_10911","24","F"
"A1_10912","HHA1_10912","45","F"
"A1_10913","HHA1_10913","31","M"
"A1_10914","HHA1_10914","38","M"
"A1_10915","HHA1_10915","36","F"
"A1_10916","HHA1_10916","54","M"
"A1_10917","HHA1_10917","40","M"
"A1_10918","HHA1_10918","64","F"
"A1_10919","HHA1_10919","47","M"
"A1_10920","HHA1_10920","47","M"
"A1_10922","HHA1_10922","61","M"
"A1_10923","HHA1_10923","45","F"
"A1_10924","HHA1_10924","34","F"
"A1_10925","HHA1_10925","75","M"
"A1_10926","HHA1_10926","76","M"
"A1_10927","HHA1_10927","25","M"
"A1_10928","HHA1_10928","52","M"
"A1_10929","HHA1_10929","57","M"
"A1_10930","HHA1_10930","23","F"
"A1_10931","HHA1_10931","52","M"
"A1_10932","HHA1_10932","61","M"
"A1_10933","HHA1_10933","52","M"
"A1_10934","HHA1_10934","36","F"
"A1_10935","HHA1_10935","81","F"
"A1_10936","HHA1_10936","71","M"
"A1_10937","HHA1_10937","60","M"
"A1_10938","HHA1_10938","53","F"
"A1_10939","HHA1_10939","65","F"
"A1_10940","HHA1_10940","33","F"
"A1_10941","HHA1_10941","34","M"
"A1_10942","HHA1_10942","23","M"
"A1_10943","HHA1_10943","20","M"
"A1_10944","HHA1_10944","25","F"
"A1_10945","HHA1_10945","25","F"
"A1_10946","HHA1_10946","41","M"
"A1_10947","HHA1_10947","36","M"
"A1_10948","HHA1_10948","31","M"
"A1_10949","HHA1_10949","20","F"
"A1_10950","HHA1_10950","47","F"
"A1_10951","HHA1_10951","28","M"
"A1_10952","HHA1_10952","48","F"
"A1_10953","HHA1_10953","64","M"
"A1_10954","HHA1_10954","50","M"
"A1_10955","HHA1_10955","29","F"
"A1_10956","HHA1_10956","50","F"
"A1_10957","HHA1_10957","34","M"
"A1_10958","HHA1_10958","36","F"
"A1_10959","HHA1_10959","64","F"
"A1_10960","HHA1_10960","24","F"
"A1_10961","HHA1_10961","33","M"
"A1_10962","HHA1_10962","33","F"
"A1_10963","HHA1_10963","19","F"
"A1_10964","HHA1_10964","42","M"
"A1_10965","HHA1_10965","65","F"
"A1_10966","HHA1_10966","33","F"
"A1_10967","HHA1_10967","33","M"
"A1_10968","HHA1_10968","42","M"
"A1_10969","HHA1_10969","33","M"
"A1_10970","HHA1_10970","54","M"
"A1_10971","HHA1_10971","44","F"
"A1_10972","HHA1_10972","40","M"
"A1_10973","HHA1_10973","37","M"
"A1_10974","HHA1_10974","22","F"
"A1_10975","HHA1_10975","39","M"
"A1_10976","HHA1_10976","67","M"
"A1_10977","HHA1_10977","31","M"
"A1_10978","HHA1_10978","32","M"
"A1_10979","HHA1_10979","22","F"
"A1_10980","HHA1_10980","49","M"
"A1_10981","HHA1_10981","35","F"
"A1_10982","HHA1_10982","50","F"
"A1_10983","HHA1_10983","31","F"
"A1_10984","HHA1_10984","41","M"
"A1_10985","HHA1_10985","36","M"
"A1_10986","HHA1_10986","18","M"
"A1_10987","HHA1_10987","20","F"
"A1_10988","HHA1_10988","32","M"
"A1_10989","HHA1_10989","49","M"
"A1_10990","HHA1_10990","30","F"
"A1_10991","HHA1_10991","34","M"
"A1_10992","HHA1_10992","34","M"
"A1_10993","HHA1_10993","28","F"
"A1_10994","HHA1_10994","24","F"
"A1_10995","HHA1_10995","68","M"
"A1_10996","HHA1_10996","50","F"
"A1_10997","HHA1_10997","54","F"
"A1_10998","HHA1_10998","42","F"
"A1_10999","HHA1_10999","72","M"
"A1_11000","HHA1_11000","58","F"
"A1_11001","HHA1_11001","43","F"
"A1_11002","HHA1_11002","28","M"
"A1_11003","HHA1_11003","42","M"
"A1_11004","HHA1_11004","57","F"
"A1_11005","HHA1_11005","51","M"
"A1_11006","HHA1_11006","32","F"
"A1_11007","HHA1_11007","28","F"
"A1_11008","HHA1_11008","42","M"
"A1_11009","HHA1_11009","60","M"
"A1_11010","HHA1_11010","26","F"
"A1_11011","HHA1_11011","56","F"
"A1_11012","HHA1_11012","81","M"
"A1_11013","HHA1_11013","65","F"
"A1_11014","HHA1_11014","23","F"
"A1_11015","HHA1_11015","35","F"
"A1_11016","HHA1_11016","36","M"
"A1_11017","HHA1_11017","26","F"
"A1_11018","HHA1_11018","22","F"
"A1_11019","HHA1_11019","70","M"
"A1_11020","HHA1_11020","42","M"
"A1_11021","HHA1_11021","49","F"
"A1_11022","HHA1_11022","18","M"
"A1_11023","HHA1_11023","41","M"
"A1_11024","HHA1_11024","55","M"
"A1_11025","HHA1_11025","40","M"
"A1_11026","HHA1_11026","50","M"
"A1_11027","HHA1_11027","74","M"
"A1_11028","HHA1_11028","43","M"
"A1_11029","HHA1_11029","37","F"
"A1_11030","HHA1_11030","39","M"
"A1_11031","HHA1_11031","59","M"
"A1_11032","HHA1_11032","22","F"
"A1_11033","HHA1_11033","39","M"
"A1_11034","HHA1_11034","24","M"
"A1_11035","HHA1_11035","25","F"
"A1_11036","HHA1_11036","34","M"
"A1_11037","HHA1_11037","44","M"
"A1_11038","HHA1_11038","54","F"
"A1_11039","HHA1_11039","23","F"
"A1_11040","HHA1_11040","35","F"
"A1_11041","HHA1_11041","43","M"
"A1_11042","HHA1_11042","47","F"
"A1_11043","HHA1_11043","53","M"
"A1_11044","HHA1_11044","53","M"
"A1_11045","HHA1_11045","33","F"
"A1_11046","HHA1_11046","28","M"
"A1_11047","HHA1_11047","40","M"
"A1_11048","HHA1_11048","56","F"
"A1_11049","HHA1_11049","22","M"
"A1_11050","HHA1_11050","39","F"
"A1_11051","HHA1_11051","48","F"
"A1_11052","HHA1_11052","20","F"
"A1_11053","HHA1_11053","54","M"
"A1_11054","HHA1_11054","80","M"
"A1_11055","HHA1_11055","31","F"
"A1_11056","HHA1_11056","42","F"
"A1_11057","HHA1_11057","21","M"
"A1_11058","HHA1_11058","29","M"
"A1_11059","HHA1_11059","21","F"
"A1_11060","HHA1_11060","46","M"
"A1_11061","HHA1_11061","33","F"
"A1_11062","HHA1_11062","28","M"
"A1_11063","HHA1_11063","33","M"
"A1_11064","HHA1_11064","26","F"
"A1_11065","HHA1_11065","59","M"
"A1_11066","HHA1_11066","21","M"
"A1_11067","HHA1_11067","24","F"
"A1_11068","HHA1_11068","63","M"
"A1_11069","HHA1_11069","37","F"
"A1_11070","HHA1_11070","32","F"
"A1_11071","HHA1_11071","44","F"
"A1_11072","HHA1_11072","61","M"
"A1_11073","HHA1_11073","39","F"
"A1_11074","HHA1_11074","43","F"
"A1_11075","HHA1_11075","50","M"
"A1_11076","HHA1_11076","18","M"
"A1_11077","HHA1_11077","53","F"
"A1_11078","HHA1_11078","33","F"
"A1_11079","HHA1_11079","51","M"
"A1_11080","HHA1_11080","25","M"
"A1_11081","HHA1_11081","37","F"
"A1_11082","HHA1_11082","20","M"
"A1_11083","HHA1_11083","22","M"
"A1_11084","HHA1_11084","23","F"
"A1_11085","HHA1_11085","26","F"
"A1_11086","HHA1_11086","24","F"
"A1_11087","HHA1_11087","24","F"
"A1_11088","HHA1_11088","19","M"
"A1_11089","HHA1_11089","23","M"
"A1_11090","HHA1_11090","34","F"
"A1_11091","HHA1_11091","49","F"
"A1_11092","HHA1_11092","28","M"
"A1_11093","HHA1_11093","39","M"
"A1_11094","HHA1_11094","50","M"
"A1_11095","HHA1_11095","20","M"
"A1_11096","HHA1_11096","59","M"
"A1_11097","HHA1_11097","56","M"
"A1_11098","HHA1_11098","64","M"
"A1_11099","HHA1_11099","55","M"
"A1_11100","HHA1_11100","66","M"
"A1_11101","HHA1_11101","18","F"
"A1_11102","HHA1_11102","52","F"
"A1_11103","HHA1_11103","35","M"
"A1_11104","HHA1_11104","35","M"
"A1_11105","HHA1_11105","20","F"
"A1_11106","HHA1_11106","37","M"
"A1_11107","HHA1_11107","63","M"
"A1_11108","HHA1_11108","33","F"
"A1_11109","HHA1_11109","45","M"
"A1_11110","HHA1_11110","31","M"
"A1_11111","HHA1_11111","22","F"
"A1_11112","HHA1_11112","19","M"
"A1_11113","HHA1_11113","57","M"
"A1_11114","HHA1_11114","51","F"
"A1_11115","HHA1_11115","34","M"
"A1_11116","HHA1_11116","46","M"
"A1_11117","HHA1_11117","34","M"
"A1_11118","HHA1_11118","41","F"
"A1_11119","HHA1_11119","44","M"
"A1_11120","HHA1_11120","31","F"
"A1_11121","HHA1_11121","36","M"
"A1_11122","HHA1_11122","67","M"
"A1_11123","HHA1_11123","29","M"
"A1_11124","HHA1_11124","40","M"
"A1_11125","HHA1_11125","27","M"
"A1_11126","HHA1_11126","60","M"
"A1_11127","HHA1_11127","19","F"
"A1_11128","HHA1_11128","48","M"
"A1_11129","HHA1_11129","32","F"
"A1_11130","HHA1_11130","21","F"
"A1_11131","HHA1_11131","31","F"
"A1_11132","HHA1_11132","39","M"
"A1_11133","HHA1_11133","29","F"
"A1_11134","HHA1_11134","72","M"
"A1_11135","HHA1_11135","33","M"
"A1_11136","HHA1_11136","27","M"
"A1_11137","HHA1_11137","23","M"
"A1_11138","HHA1_11138","42","M"
"A1_11139","HHA1_11139","48","M"
"A1_11140","HHA1_11140","55","M"
"A1_11141","HHA1_11141","24","M"
"A1_11142","HHA1_11142","43","F"
"A1_11143","HHA1_11143","24","M"
"A1_11144","HHA1_11144","39","M"
"A1_11145","HHA1_11145","60","M"
"A1_11146","HHA1_11146","28","M"
"A1_11147","HHA1_11147","65","M"
"A1_11148","HHA1_11148","24","M"
"A1_11149","HHA1_11149","40","M"
"A1_11150","HHA1_11150","45","M"
"A1_11151","HHA1_11151","27","F"
"A1_11152","HHA1_11152","31","M"
"A1_11153","HHA1_11153","39","M"
"A1_11154","HHA1_11154","53","M"
"A1_11155","HHA1_11155","42","F"
"A1_11156","HHA1_11156","34","F"
"A1_11157","HHA1_11157","52","F"
"A1_11158","HHA1_11158","48","F"
"A1_11159","HHA1_11159","40","M"
"A1_11160","HHA1_11160","26","F"
"A1_11161","HHA1_11161","51","M"
"A1_11162","HHA1_11162","23","F"
"A1_11163","HHA1_11163","19","M"
"A1_11164","HHA1_11164","22","F"
"A1_11165","HHA1_11165","26","F"
"A1_11166","HHA1_11166","31","M"
"A1_11167","HHA1_11167","28","F"
"A1_11168","HHA1_11168","65","F"
"A1_11169","HHA1_11169","30","M"
"A1_11170","HHA1_11170","53","M"
"A1_11171","HHA1_11171","49","F"
"A1_11172","HHA1_11172","30","F"
"A1_11173","HHA1_11173","33","F"
"A1_11174","HHA1_11174","19","M"
"A1_11175","HHA1_11175","44","M"
"A1_11176","HHA1_11176","34","F"
"A1_11177","HHA1_11177","31","M"
"A1_11178","HHA1_11178","18","F"
"A1_11179","HHA1_11179","22","F"
"A1_11180","HHA1_11180","25","F"
"A1_11181","HHA1_11181","20","F"
"A1_11182","HHA1_11182","48","F"
"A1_11183","HHA1_11183","27","F"
"A1_11184","HHA1_11184","69","M"
"A1_11185","HHA1_11185","60","M"
"A1_11186","HHA1_11186","32","M"
"A1_11187","HHA1_11187","64","F"
"A1_11188","HHA1_11188","38","M"
"A1_11189","HHA1_11189","32","M"
"A1_11190","HHA1_11190","39","F"
"A1_11191","HHA1_11191","44","M"
"A1_11192","HHA1_11192","46","F"
"A1_11193","HHA1_11193","33","M"
"A1_11194","HHA1_11194","74","F"
"A1_11195","HHA1_11195","18","M"
"A1_11196","HHA1_11196","27","M"
"A1_11197","HHA1_11197","32","F"
"A1_11198","HHA1_11198","47","M"
"A1_11199","HHA1_11199","20","M"
"A1_11200","HHA1_11200","27","M"
"A1_11201","HHA1_11201","36","M"
"A1_11202","HHA1_11202","28","M"
"A1_11203","HHA1_11203","28","M"
"A1_11204","HHA1_11204","31","M"
"A1_11205","HHA1_11205","23","M"
"A1_11206","HHA1_11206","21","M"
"A1_11207","HHA1_11207","48","M"
"A1_11208","HHA1_11208","24","M"
"A1_11209","HHA1_11209","41","M"
"A1_11210","HHA1_11210","22","M"
"A1_11211","HHA1_11211","23","M"
"A1_11212","HHA1_11212","33","F"
"A1_11213","HHA1_11213","18","M"
"A1_11214","HHA1_11214","27","F"
"A1_11215","HHA1_11215","18","M"
"A1_11216","HHA1_11216","48","F"
"A1_11217","HHA1_11217","78","M"
"A1_11218","HHA1_11218","65","M"
"A1_11219","HHA1_11219","55","F"
"A1_11220","HHA1_11220","57","M"
"A1_11221","HHA1_11221","68","F"
"A1_11222","HHA1_11222","57","M"
"A1_11223","HHA1_11223","45","M"
"A1_11224","HHA1_11224","76","F"
"A1_11225","HHA1_11225","47","F"
"A1_11226","HHA1_11226","65","M"
"A1_11227","HHA1_11227","67","F"
"A1_11228","HHA1_11228","54","F"
"A1_11229","HHA1_11229","59","M"
"A1_11230","HHA1_11230","56","M"
"A1_11231","HHA1_11231","56","F"
"A1_11232","HHA1_11232","42","F"
"A1_11233","HHA1_11233","68","M"
"A1_11234","HHA1_11234","54","M"
"A1_11235","HHA1_11235","65","M"
"A1_11236","HHA1_11236","39","F"
"A1_11237","HHA1_11237","76","M"
"A1_11238","HHA1_11238","73","F"
"A1_11239","HHA1_11239","50","F"
"A1_11240","HHA1_11240","75","M"
"A1_11241","HHA1_11241","73","F"
"A1_11242","HHA1_11242","48","M"
"A1_11243","HHA1_11243","55","F"
"A1_11244","HHA1_11244","65","F"
"A1_11245","HHA1_11245","65","M"
"A1_11246","HHA1_11246","42","F"
"A1_11247","HHA1_11247","45","F"
"A1_11248","HHA1_11248","66","M"
"A1_11249","HHA1_11249","66","M"
"A1_11250","HHA1_11250","72","M"
"A1_11251","HHA1_11251","43","F"
"A1_11252","HHA1_11252","66","M"
"A1_11253","HHA1_11253","64","M"
"A1_11254","HHA1_11254","68","F"
"A1_11255","HHA1_11255","47","M"
"A1_11256","HHA1_11256","64","F"
"A1_11257","HHA1_11257","63","M"
"A1_11258","HHA1_11258","72","F"
"A1_11259","HHA1_11259","54","M"
"A1_11260","HHA1_11260","50","F"
"A1_11261","HHA1_11261","65","M"
"A1_11262","HHA1_11262","49","F"
"A1_11263","HHA1_11263","62","F"
"A1_11264","HHA1_11264","69","M"
"A1_11265","HHA1_11265","73","M"
"A1_11266","HHA1_11266","38","F"
"A1_11267","HHA1_11267","76","F"
"A1_11268","HHA1_11268","72","F"
"A1_11269","HHA1_11269","45","F"
"A1_11270","HHA1_11270","50","F"
"A1_11271","HHA1_11271","52","M"
"A1_11272","HHA1_11272","32","M"
"A1_11273","HHA1_11273","65","M"
"A1_11274","HHA1_11274","59","M"
"A1_11275","HHA1_11275","55","M"
"A1_11276","HHA1_11276","68","M"
"A1_11277","HHA1_11277","65","F"
"A1_11278","HHA1_11278","73","M"
"A1_11279","HHA1_11279","65","F"
"A1_11280","HHA1_11280","73","M"
"A1_11281","HHA1_11281","64","M"
"A1_11282","HHA1_11282","43","F"
"A1_11283","HHA1_11283","54","M"
"A1_11284","HHA1_11284","58","M"
"A1_11285","HHA1_11285","64","F"
"A1_11286","HHA1_11286","54","F"
"A1_11287","HHA1_11287","65","M"
"A1_11288","HHA1_11288","66","F"
"A1_11289","HHA1_11289","49","M"
"A1_11290","HHA1_11290","48","F"
"A1_11291","HHA1_11291","52","M"
"A1_11292","HHA1_11292","63","M"
"A1_11293","HHA1_11293","73","M"
"A1_11294","HHA1_11294","73","F"
"A1_11295","HHA1_11295","68","F"
"A1_11296","HHA1_11296","60","M"
"A1_11298","HHA1_11298","67","M"
"A1_11299","HHA1_11299","66","F"
"A1_11300","HHA1_11300","54","F"
"A1_11301","HHA1_11301","66","F"
"A1_11302","HHA1_11302","49","M"
"A1_11303","HHA1_11303","66","F"
"A1_11304","HHA1_11304","25","M"
"A1_11305","HHA1_11305","52","M"
"A1_11306","HHA1_11306","66","F"
"A1_11307","HHA1_11307","52","M"
"A1_11308","HHA1_11308","58","F"
"A1_11309","HHA1_11309","53","M"
"A1_11310","HHA1_11310","65","F"
"A1_11311","HHA1_11311","74","F"
"A1_11312","HHA1_11312","46","M"
"A1_11313","HHA1_11313","67","M"
"A1_11314","HHA1_11314","65","F"
"A1_11315","HHA1_11315","32","F"
"A1_11316","HHA1_11316","70","F"
"A1_11317","HHA1_11317","59","M"
"A1_11318","HHA1_11318","66","M"
"A1_11319","HHA1_11319","76","F"
"A1_11320","HHA1_11320","82","F"
"A1_11321","HHA1_11321","67","M"
"A1_11322","HHA1_11322","52","F"
"A1_11323","HHA1_11323","77","M"
"A1_11324","HHA1_11324","77","M"
"A1_11325","HHA1_11325","60","M"
"A1_11326","HHA1_11326","70","M"
"A1_11327","HHA1_11327","45","F"
"A1_11328","HHA1_11328","67","M"
"A1_11329","HHA1_11329","68","M"
"A1_11330","HHA1_11330","73","M"
"A1_11332","HHA1_11332","57","M"
"A1_11333","HHA1_11333","64","M"
"A1_11334","HHA1_11334","46","F"
"A1_11335","HHA1_11335","65","F"
"A1_11336","HHA1_11336","72","M"
"A1_11337","HHA1_11337","62","F"
"A1_11338","HHA1_11338","76","M"
"A1_11339","HHA1_11339","68","F"
"A1_11340","HHA1_11340","46","M"
"A1_11341","HHA1_11341","69","M"
"A1_11342","HHA1_11342","42","F"
"A1_11343","HHA1_11343","55","M"
"A1_11344","HHA1_11344","62","M"
"A1_11345","HHA1_11345","49","F"
"A1_11346","HHA1_11346","80","M"
"A1_11347","HHA1_11347","70","M"
"A1_11348","HHA1_11348","76","M"
"A1_11349","HHA1_11349","39","F"
"A1_11350","HHA1_11350","59","F"
"A1_11351","HHA1_11351","73","M"
"A1_11352","HHA1_11352","49","F"
"A1_11353","HHA1_11353","66","F"
"A1_11354","HHA1_11354","47","M"
"A1_11355","HHA1_11355","42","M"
"A1_11356","HHA1_11356","51","F"
"A1_11357","HHA1_11357","68","F"
"A1_11358","HHA1_11358","35","F"
"A1_11359","HHA1_11359","65","F"
"A1_11360","HHA1_11360","65","F"
"A1_11361","HHA1_11361","66","M"
"A1_11362","HHA1_11362","76","F"
"A1_11363","HHA1_11363","61","M"
"A1_11364","HHA1_11364","55","F"
"A1_11365","HHA1_11365","66","M"
"A1_11366","HHA1_11366","35","F"
"A1_11367","HHA1_11367","72","M"
